1,1,2,天海春香,ようこそ私達の劇場へ！,https://drive.google.com/uc?export=view&id=1iiFCI3e8i6ng3avSmdYW4hERqn6IlcCl,https://drive.google.com/uc?export=view&id=1wQgdT8sYHUCTnUFgpxQBVX1pqc3UoYhw,ProPさん！ この衣装、とってもかわいいですね！ えへへっ、早く着てみたいです♪
2,1,2,天海春香,ふわふわドリーミング,https://drive.google.com/uc?export=view&id=1EM0yCybyzl3fb49mhlWHyK1JBltiHv5r,https://drive.google.com/uc?export=view&id=1-kTtIjzYmei6DwsArbcCrCaw9AF4FnY8,気分はすっかり、羊飼いアイドル！　なーんて♪　さあ、羊たちと一緒に、歌っちゃいましょう！
3,1,2,萩原雪歩,星降る聖夜,https://drive.google.com/uc?export=view&id=15bufKiMbOwlOyELT-L9Dlgu5Evqm3wqU,https://drive.google.com/uc?export=view&id=1NuBlmbcwJiigFeI2_Qt_I0mUPldYysg6,わぁ……！とっても、素敵なプレゼントです。ありがとうございます、ProP♪
4,1,2,萩原雪歩,なごみのお茶,https://drive.google.com/uc?export=view&id=17M8hxp6ITG0ZmokChV4v_vQwoUDtECVJ,https://drive.google.com/uc?export=view&id=1Rh5js7_yrYTnE7uv83riKkiTy-yL0318,わぁ……中華風の衣装、かわいいですぅ！　ProP、謝謝、なんて……えへへ♪
5,1,2,菊地真,桃色スマイル♪,https://drive.google.com/uc?export=view&id=1o0dxp9lNDIra--YCdu9c2fl0I5JozLEK,https://drive.google.com/uc?export=view&id=1obNuD5M0DEJvzBwp5qP8xMC4cbbQVKcQ,こっ、これ、本当にボクの衣装なんですか！？うわぁ……感激だなぁ！ ありがとうございますっ！
6,1,2,菊地真,ブラック・ストレングス,https://drive.google.com/uc?export=view&id=1FlIBYrtYoi1GucATsFAkemoiqgNWvsyM,https://drive.google.com/uc?export=view&id=1CWu6JGKnZ-K4tczBheArzTCwB4IE9Fwv,今回の役は、沈着冷静な敵幹部ですね。わかりました！ガツーン！　とクールに決めてみせますよ！
7,1,2,我那覇響,伝わる思い,https://drive.google.com/uc?export=view&id=1tpu6XeWH-PzFHWZzpINdUNHLn5V6Rx0t,https://drive.google.com/uc?export=view&id=1N6l7WKDw0PLhjI21FJIrP1E7TK62gmbY,おおっ、なんでわかったの！？ 自分、こういう衣装が欲しかったんだ～。えへへ、ありがとね！
8,1,2,如月千早,新春の光に願いを込めて,https://drive.google.com/uc?export=view&id=1vmN9kF76b4F2PaV3vrgLVVQMhEIjrbWX,https://drive.google.com/uc?export=view&id=1zBcVOsSG0KmAsERa9SVQFKJfxIogZgVc,歌を歌うのに、衣装は関係ないはず。でも……今は早く、ステージに立ちたいです！
9,1,2,水瀬伊織,キューティートリック♪,https://drive.google.com/uc?export=view&id=1QRuWBqOJILQJhixQBxP_qOsUMNw2dfhO,https://drive.google.com/uc?export=view&id=14vz4aAkqsssxXaoSR8UnWevz2ec6EB43,ハッピーハロウィーン！ 伊織ちゃんにずっと注目してないと、イタズラしてあげないわよ？
10,1,2,四条貴音,優雅なひととき,https://drive.google.com/uc?export=view&id=1tSwDoUq5_kAeL3NLUcwNWyTWNR4MpKa6,https://drive.google.com/uc?export=view&id=11qv8shTJuY1VtWByhATWHwL_3bUCz5Da,ProP、夜の海の水面にたゆたう、星々の光を……。今、ここにすくいましょう！
11,1,2,秋月律子,きらめきミュージアム,https://drive.google.com/uc?export=view&id=1N03YkqsvILwwaLP2Hf52xxwpUdG6rQH0,https://drive.google.com/uc?export=view&id=1DKqODN5eafeWseluCkBZ9PCfJYPlJLIz,ちょっとProP！ こんな衣装作って…予算は平気なんですか？ う、うれしいですけどっ！
12,1,2,星井美希,恋する視線,https://drive.google.com/uc?export=view&id=1rUfB_7Loz3F91b9RV2NXRxBJDtKIcvM7,https://drive.google.com/uc?export=view&id=1JxUoEpW2vCQFytcSfvcrqmQoMcyukTMq,えっと～、ふつつかなミキですけど、これからも、よろしくお願いしますなの！ あはっ♪
13,1,2,高槻やよい,カラフルファクトリー,https://drive.google.com/uc?export=view&id=199h2UHUtvFtBO7n6JxU4TEeBmMqRMG32,https://drive.google.com/uc?export=view&id=1VWaznW9ae1kKW5C7_bj--HcfTX4iyaZ3,こんなカワイイ衣装が着られるなんて、感激です～。シワとかできないように、大事にしますね！
14,1,2,三浦あずさ,ウォータードリーム,https://drive.google.com/uc?export=view&id=1ikUwHwgo06wpl8t7yWeouTd0H-Zscyyi,https://drive.google.com/uc?export=view&id=1m1LmyhIe7vjTY79dD9bShI2ElKMqfqef,まあ、ステキな衣装ですね～！私、幸せな気持ちで歌えそうです♪
15,1,2,三浦あずさ,フローズン・クリスタル,https://drive.google.com/uc?export=view&id=1bzIclyzQwwAOZVIZChoGF9_NcX1iBGQ7,https://drive.google.com/uc?export=view&id=1EKzRSmPF9WNC9XCbvMx2mWkuyb3P4FVE,まあ、なんて綺麗な衣装かしら！私、今、とっても……、幸せです♪
16,1,2,双海亜美,秋を彩るエンターテイナー,https://drive.google.com/uc?export=view&id=1RYZi5Kt8g7IrTeDEQWJ-WxLpbGMfjZdT,https://drive.google.com/uc?export=view&id=1h2FlJVRLXudMbV--Q_DaZX2pEr_NCpT7,わーい、兄ちゃんのくれた衣装、メチャカワ～！！さっすが、いい扇子してるね♪ ビュンビュンだね！
17,1,2,双海亜美,うっきうき♪ひな祭り,https://drive.google.com/uc?export=view&id=1aN-Li5F30Iwl_LbBE1oPFPrbpDRe5Yq3,https://drive.google.com/uc?export=view&id=1_WMrk_B5amry0Ryr8lDdQ9z92gsH00h3,この衣装メチャカワ～！ ねね、亜美、ひな壇のひなひなに見えるかな？ えへへ、あんがと兄ちゃん♪
18,1,2,双海真美,うきうきスイートタイム,https://drive.google.com/uc?export=view&id=1rVMeYZ5VoWas7AwmmuSgkADKcbNEJIhb,https://drive.google.com/uc?export=view&id=1_fpc-z-SU4zTdgBQu0Yq-iTMwWvOObZu,じゃじゃーん！ 真美にこんなせくしー衣装を着せるなんて…兄ちゃん、ありがとね！ つかまらないでね！
19,1,2,双海真美,ザ・チャレンジャー！,https://drive.google.com/uc?export=view&id=1BWC2t2ogE6m03zcdRgCq9nJGndvZmyCD,https://drive.google.com/uc?export=view&id=11zvzGONNFccPyt3oY8VVV8nnKV2iSGU_,ややや！？　真美、超カッコよくなっちった♪ ありがとね兄ちゃん。うりうり、ホレるなよ～？
20,1,2,春日未来,はじまりの場所,https://drive.google.com/uc?export=view&id=1iiA0aZLgxjw4aMY7C-rjXYCnFn4AGGfr,https://drive.google.com/uc?export=view&id=1W0E-C-zX4mzCpeqBzQ3eZOZBaJ1wDr7H,ProPさんが用意してくれたこの衣装、すーっごくかわいいですね♪ でへへ♪
21,1,2,春日未来,フルスロットル★ガール,https://drive.google.com/uc?export=view&id=1KqRPIxMlSdCZN01CYalWDsapc2Q52Y51,https://drive.google.com/uc?export=view&id=1snoEzuR5f057N08iHCjIOd6Ec1PTz4of,わぁ、なんか未来っていうか、宇宙っぽい衣装ですね！ProPさん、ありがとうございます♪
22,1,2,佐竹美奈子,はじける夏の味♪,https://drive.google.com/uc?export=view&id=1qNUrIxCUurrdYg7KRYvFIsNQXdyinJLY,https://drive.google.com/uc?export=view&id=1yvndF-QS12IOfigMQHrUEeCkrPVfvWSf,素敵な衣装、ありがとうございます！ イチゴの花言葉は……尊重とか、愛、なんですよ！ えへへっ♪
23,1,2,徳川まつり,ロマンティックランド,https://drive.google.com/uc?export=view&id=1HQT8EDT4_UKc2gmLzKYBRxha5UQAnuI_,https://drive.google.com/uc?export=view&id=1qOZkh1f-2GNx__xq3cqJO8Dejl8hiJMG,ほ？ これが、まつり専用の衣装なのです？とびきり・きゅーと！で、とってもうれしいのです♪
24,1,2,徳川まつり,ヘヴンリー・フラワーズ,https://drive.google.com/uc?export=view&id=1HPOaSaaNaMcb_Y2sfzdLQIj4CWNYNzZl,https://drive.google.com/uc?export=view&id=1eOiG2h2LXjOdWpThXnlsfQmOqouoxyC6,わんだほー！ 妖精さんみたいで素敵な衣装なのです！……いつもと違う姫の魅力、感じられましたか？
25,1,2,七尾百合子,お気に入りの物語,https://drive.google.com/uc?export=view&id=186NtqwHZTHzz0VQgO_1Bx4a5F4isoyQz,https://drive.google.com/uc?export=view&id=1Jwq73ow_cPI9JDHVEmrAAP2ul5QfY8eB,この眼鏡は戒めの鎖……でも同時に、盟約の証でもあるんです……。あ、あの～、わかりますか？
26,1,2,高山紗代子,ドリーミープラネット,https://drive.google.com/uc?export=view&id=1pUaTFo1DLAMWX6fiSjbQxXxotq1E3OYS,https://drive.google.com/uc?export=view&id=1bWem8sg6V7z3bRpR0pHcbcd1dwvRUXKO,なんて素敵な衣装……あの、ありがとうございます！衣装に恥じないステージができるように、頑張ります！
27,1,2,高山紗代子,超ビーチバレー[先輩],https://drive.google.com/uc?export=view&id=1fZWc38nLTmwXnWGrnaU6zCBgBOD7-TRE,https://drive.google.com/uc?export=view&id=1WzIwrgyN-_Ojfs3OzVLIm79YK4Ewxdgi,ProPの熱い鼓動、私にも伝わってきました。帝女との勝負……絶対に勝ちます！
28,1,2,松田亜利沙,小悪魔リビングデッド,https://drive.google.com/uc?export=view&id=1KHCmvBSoglR_fYo0McqIOTKFVKTvTCGE,https://drive.google.com/uc?export=view&id=18wgw6NlZsVsj7NwgzOls7mMIGnCU0tab,ふぉぉーっ！ こ、この衣装……素晴らしすぎますっ！死ぬまで、いえ、死んでも大事にしちゃいますよーっ！
29,1,2,高坂海美,冬も元気いっぱい！,https://drive.google.com/uc?export=view&id=1Grra_Hoa8s21HC-CgRQ4cNu07TnTe_sG,https://drive.google.com/uc?export=view&id=1OZEB0s3o1FsaMMOnDUylJNokE-Z1DQ3L,ううっ、すっごくカワイイ衣装……！これ、本当に私が着てもいいの！？ ありがとーっ！
30,1,2,高坂海美,憧れの大変身,https://drive.google.com/uc?export=view&id=1YMwtSAinP2RCHVyJT0AWNaZ2ak3kA3kI,https://drive.google.com/uc?export=view&id=1wdSvNFfJc73rjEzqfb7Eh8XbhFQi-14a,ううっ、カワイイ！ これ、本当に私が着ていいの？ProP、ありがとーっ☆
31,1,2,中谷育,今日も元気いっぱい！,https://drive.google.com/uc?export=view&id=1VT7Ab0AbcHSWaEcvQnqkPpBLcxpwW1wS,https://drive.google.com/uc?export=view&id=12lNFy9awY3nnMYF4Os-VJkHYdnMo6wkK,えへへ……服を作ってもらうのって、なんだか大人っぽいね♪ ありがとう、ProPさん！
32,1,2,エミリー・スチュアート,清麗高雅なお嬢様,https://drive.google.com/uc?export=view&id=1mJZfSKtu2FfhtP_AdSDUpbeleJW-h1-C,https://drive.google.com/uc?export=view&id=1uol6lg3qbcrGzB00Ufg-vSXLq8eXfTb9,仕掛け人さま、見ていてください。風のように涼やかに、舞ってみせます！
33,1,2,矢吹可奈,笑顔咲かせるマーチング,https://drive.google.com/uc?export=view&id=1EVxzbnNn7HjJboGdobeW7uFHMO0hDffa,https://drive.google.com/uc?export=view&id=1K7-z46zGrF6PufoKFa0WJx4x3kZ6q1zz,わ～い♪こんな素敵な衣装だったら、何曲だって歌えちゃいそうですよ！
34,1,2,横山奈緒,ワクワクを履いていこ♪,https://drive.google.com/uc?export=view&id=1i3Mx7l8aWds3NH-k0d6fD5KcZe4L2eFW,https://drive.google.com/uc?export=view&id=1E210iUAkI89-__7XHR3stL9y-Gx9YvGq,アカン！ こんなん、ステキすぎるやん……。私、アイドルになってホンマによかった～！ うわーん！
35,1,2,福田のり子,パワフルガール,https://drive.google.com/uc?export=view&id=1xWqCRcXPAparNbupwMkGU0P4fNmlkrnX,https://drive.google.com/uc?export=view&id=1u7KTOkqexOwhYbAo38w-K281ILDlrHlC,ありがとうで、いいのかな。言葉だけじゃ、アタシの気持ち、伝わらないかもだけど……大切にするからね！
36,1,2,福田のり子,ニューイヤー・ゴング,https://drive.google.com/uc?export=view&id=1fQ4okDA3iewVWanHGY_piNx_GEbTQ1hE,https://drive.google.com/uc?export=view&id=1x3QkJJP74JPmJYLsjWAzAcJsUAiEO2F2,うわっ……な、なんかすっごくカワイイ衣装だけど、ホントにアタシが着ていいのかな？ え、えへへ……♪
37,1,2,最上静香,光輝く星のように,https://drive.google.com/uc?export=view&id=18sYn44EEbOCtBx76OC8sHAgPJ0DT7pPY,https://drive.google.com/uc?export=view&id=1IuCOgFAaOjI9CiJQ0sq82Whg9S_Kj2nz,こ、この衣装を私に……？ ありがとうございます。あの、ステージはいつですか？
38,1,2,所恵美,トレンドを先取り♪,https://drive.google.com/uc?export=view&id=1Kd5wRFsniPdWWt5Of3A8UAc-XJ_HcH0p,https://drive.google.com/uc?export=view&id=1IBBD2hWy4nHNcbDDR9Ci_Y2agDhh3k1i,どう？ ProP！ この衣装、めちゃくちゃカワイイよね！ 悪くないでしょ～？
39,1,2,ロコ,ロコナイズミュージック♪,https://drive.google.com/uc?export=view&id=1w_oNF1JGWN81goep0ktm8gvc0kprhPyb,https://drive.google.com/uc?export=view&id=1wpI1NR2Xh_wz1h8w3-7jzj4fNQ0F7CSw,ProP、ベリーサンクスです！ロコアート、トランスミットしてみせますよ♪
40,1,2,ロコ,特別な日のために,https://drive.google.com/uc?export=view&id=1l3Vt5LXK-Ip7ilC1ERFcYwpoYUM9tDyq,https://drive.google.com/uc?export=view&id=1P9iTD0kcG5iXaU4k_TxqSyiu3l4O2cdA,ProP、どうですか？ロコのブライド姿、感想を聞かせてくださいね♪
41,1,2,天空橋朋花,イノセントガーデン,https://drive.google.com/uc?export=view&id=1D8HEjYwkxrvRUOkD9FIG7HHu2gpPJz2V,https://drive.google.com/uc?export=view&id=1zJVCTEj9UMZ73LVi2pljuV8bUEJSmONM,聖母に相応しい、素敵な衣装ですね～。ProPさん、ほめてあげますよ～。
42,1,2,天空橋朋花,フォーチュンガール,https://drive.google.com/uc?export=view&id=1vopMm0YsYl_igFLw1cgB5UH9VsDVYIZA,https://drive.google.com/uc?export=view&id=1ydluSm3lP-u2X4u_MXb3ODCmC_5PiG_7,どうですか、ProPさん～。聖母に相応しい姿だと思いませんか～？ うふふっ。
43,1,2,北沢志保,船上のセラピスト,https://drive.google.com/uc?export=view&id=1j7RP9m_Vzsgcd9y5GczhilFUHS_PrGyZ,https://drive.google.com/uc?export=view&id=19uNW74R3oZW5IXfY9X8ldbZHwYgn0O3y,ProPさん、準備はいいですか？私たちと一緒に、航海に出かけましょう。……なんて。
44,1,2,舞浜歩,常夏パラダイス！,https://drive.google.com/uc?export=view&id=19cibNONRz6lh5jPjxjit6TPZWTJdst75,https://drive.google.com/uc?export=view&id=1cgzYAcWGWmD_aDqUoQ1TPNP3fDzuEXcF,えっ……こ、これ、アタシ専用の衣装なの！？マイガーッ！ 嬉しすぎて、顔がニヤけちゃうよ……！
45,1,2,舞浜歩,ミラクルパフォーマー,https://drive.google.com/uc?export=view&id=1_25GZRxxvTS0DjIS7_sVzsdLdrRntbpK,https://drive.google.com/uc?export=view&id=1tTr1r5yToSXGeTTCEDKvIVbJ6uhvB67_,マイガー！　すっごく、クールな衣装だね！　なんだか、魔法とか使えちゃいそうな気分だよ♪
46,1,2,二階堂千鶴,まばゆいマドモワゼル,https://drive.google.com/uc?export=view&id=16fxpPPs_CT-27S0ITtrQAQrYY4gS7pFw,https://drive.google.com/uc?export=view&id=1x_FxTJQ-EIbP8aKO6Ux3F1kpMMSTGRTa,ふふっ、わたくしにふさわしい衣装ですわね！みなさまのご期待に、優雅に応えてみせますわ♪
47,1,2,二階堂千鶴,幻想の光の中で,https://drive.google.com/uc?export=view&id=11cEBCIu5HRgzBHrstkNcxy1CtAmmWzrd,https://drive.google.com/uc?export=view&id=1sopYUeRZmCZHPC-rVx4zWsbIDvi7FpdQ,この衣装……わたくしのゴージャスさに、ますます磨きがかかりますわね♪ 感謝いたしますわ！
48,1,2,真壁瑞希,劇場サスペンス[支配人],https://drive.google.com/uc?export=view&id=1Mc7XEjcm0gu_H3hNw1uR4tjwEg7pJjpE,https://drive.google.com/uc?export=view&id=1ER6RqVawwMCq4V0cNqlLjm0Zu3mtRKdJ,おっほん。どうですかな？ProP。……意外なスタイル、似合っていたら嬉しいです。
49,1,2,百瀬莉緒,三姉妹カフェ[お客さん],https://drive.google.com/uc?export=view&id=1n1IDaIGOq_oedj44lcXgI4sGy93CGIl7,https://drive.google.com/uc?export=view&id=1-M-WutfsCViI0WSTniCvjQjiomc0VEh_,え、やだ、ちょっと……この衣装、いいじゃない♪これならイケメン役のイメージ、湧きそうよ！
50,1,2,永吉昴,ベースボールガール,https://drive.google.com/uc?export=view&id=1qYKOJIWqRQ-6Lv-NUiQSZOo73HvBEY2P,https://drive.google.com/uc?export=view&id=1UGj6aTLduDTz7tjm1Wws9qvo8QeSEEwy,わっ！ この衣装、本当にオレが着ていいの！？すっげー嬉しいよProP！ へへっ♪
51,1,2,永吉昴,スウィート・パレットランド,https://drive.google.com/uc?export=view&id=1QmaZ3GWclzfRx7Af4W6Tk2Iv5nt4KX0y,https://drive.google.com/uc?export=view&id=1SwYMaATfKxBOfWEDhFedgcZwP1kNmhjd,へへっ、どーだ！ チョコみたいでカワイイだろ？ProP、カワイイ衣装、サンキュな♪
52,1,2,周防桃子,おしゃまな女の子,https://drive.google.com/uc?export=view&id=1DMmEfqajAS58J6wKpq69n3LQglGZ0x55,https://drive.google.com/uc?export=view&id=1UJMpqzqwqD_491yaNAPFKWYPaPvwZ695,この衣装、お兄ちゃんが桃子に選んでくれたの？ふーん……。えっと……あ、ありがと……。
53,1,2,周防桃子,夢色式部,https://drive.google.com/uc?export=view&id=1_xFD5_iy0QdWTvJne-0j5qLfbvYKB_1Z,https://drive.google.com/uc?export=view&id=1XdZCXKZHFM_OppIuQ-9Eam5LN_HypayQ,ふふん、どう？ 和服の衣装、似合ってるでしょ♪桃子から目を離したら、承知しないからね！
54,1,2,ジュリア,シャイニングワールド,https://drive.google.com/uc?export=view&id=1IqxB78H_0IPu_Klo_S2Yy0r6pLQg_IiY,https://drive.google.com/uc?export=view&id=12MeQFKsJ0W-cZpGE6jxuVlJxD5XdTYE1,サンキュ、ProP。この礼は、いつも通りステージの上から返すぜ。いいか……惚れんなよ？
55,1,2,白石紬,踏み出した夢への一歩,https://drive.google.com/uc?export=view&id=1z46kZsSxJwJJWIWaS-pzuH4HBpIYyvLn,https://drive.google.com/uc?export=view&id=1t5LyGFZI7K2gMpHSakaMhbgaBx-0pUmx,まぁ……！ いつもあれほど鈍感で無神経な方なのに、こんなにも風雅な衣装を……。ありがとうございます！
56,1,2,白石紬,劇場サスペンス[探偵],https://drive.google.com/uc?export=view&id=12yyHK1SD1fcI5514ihJj9LYE7N0c39-k,https://drive.google.com/uc?export=view&id=19WyWQETUNBxqyOgJt1bhxvHjJsAXzQwp,探偵には知性と理性、決断力と行動力、そして勇気も求められるもの。…少しでも近づけるよう、努めます。
57,1,2,伊吹翼,みんなの視線を一人占め♪,https://drive.google.com/uc?export=view&id=1kaQcd4CdljXzeFBEwlkbg6ZtZ2EbwQ2_,https://drive.google.com/uc?export=view&id=1lGDjA5ifpfDJNta92FHvO-SECLjPKByp,こんなカワイイ衣装が着られるなんて、最高♪ProPさん、ありがと～！！
58,1,2,島原エレナ,笑顔が咲く季節,https://drive.google.com/uc?export=view&id=11zdqMkqIQo-ZyP9M7BkaxnxFJDJXqFyK,https://drive.google.com/uc?export=view&id=1r8OyGpAfBT4NVd7BIawQsE5ELIkB4YYa,ProP！ ワタシ、最高にハッピーだヨー♪ はやく、思いっきりダンスしたいナ！
59,1,2,箱崎星梨花,ファンシードリーミング,https://drive.google.com/uc?export=view&id=1-AUHf_LHKBh462dyH8GZAWruqIomxEq-,https://drive.google.com/uc?export=view&id=1LwvdI2-PwtzQlX0Owb__hDlw52s_TThJ,わぁ……！ こんなに素敵な衣装、いいんですか？とってもうれしくて、ドキドキしちゃいます！
60,1,2,野々原茜,ハピ☆パラ！,https://drive.google.com/uc?export=view&id=1Zi0ZqedItQiMdrlIRoEj8FUljENrbEnI,https://drive.google.com/uc?export=view&id=15NdqjObJYllUxd1tenDdWo8-Y_f3I36x,ProPちゃん、茜ちゃんのよろこぶ顔が見られてうれしい？ お礼はナデナデでいいよ？
61,1,2,望月杏奈,使命を果たす者,https://drive.google.com/uc?export=view&id=1buMajLQ8xqfRTcI-ZHQawPfrwEw7vrCd,https://drive.google.com/uc?export=view&id=1a09Rr6z3W7bEF9lAozB3uBWeJw3jpqgG,ProPさん……どう……？杏奈の、新しい衣装……かっこいい、ね……♪
62,1,2,木下ひなた,あま～い森へようこそ♪,https://drive.google.com/uc?export=view&id=1Jyzdq0Xip0kygZ1FzTV3TSlIynDNkO-c,https://drive.google.com/uc?export=view&id=1EaeDNsr4jl0zaRI4mLX9Iud-PZM2ZwU8,こんなに綺麗にラッピングラッピングしてもらって、あたし、高級りんごになった気分だべさ……！
63,1,2,木下ひなた,アニマル・パレード♪,https://drive.google.com/uc?export=view&id=1K2rXGqbOFhlhFMHJFT-AcMRxgw_V7Rzc,https://drive.google.com/uc?export=view&id=1WSysBiU_OdRyZqAauW9zgzi1pnsrfC-5,わぁ……！ なんて、めんこい衣装だべか……。ProP、ありがとねぇ！
64,1,2,馬場このみ,レディーオンザビーチ,https://drive.google.com/uc?export=view&id=1Z1crpZV_SWh6sgZJAZ4jbCpnoPlL5TR0,https://drive.google.com/uc?export=view&id=1DFzqUpti8xFys_FVAxnxBpkFQpVN4C9a,私のセクシーな水着姿で、ファンのみんなをメロメロにしてあげるわ！ これがお姉さんの本気よ、ウフフ♪
65,1,2,馬場このみ,白き鶴の如く,https://drive.google.com/uc?export=view&id=1g81evnzfZqKnh16N_4iWZaJPpv-NX1q_,https://drive.google.com/uc?export=view&id=16bfZmAiAalkqlUgkHTr7eoJltfNCEzQQ,見て！ この衣装……とっても素敵でしょう？たくさん恩返ししてあげるから、覚悟してちょうだい！
66,1,2,大神環,リトルレースクイーン,https://drive.google.com/uc?export=view&id=1Tqx30IpPxOJXQ-rJXg7pGLiA7AAqKAob,https://drive.google.com/uc?export=view&id=11rtdyvri3QucAscNj6EryG4pVtmn6DsK,おやぶんっ。たまき、新しい衣装もらった！どう？ カッコイイでしょ？
67,1,2,大神環,本の世界で大冒険！,https://drive.google.com/uc?export=view&id=1_lqKtdrXbKsiPnEiVH5a_qFPhVQEhqOm,https://drive.google.com/uc?export=view&id=1LEe_4bHGkb8KzsBJCOR5QS2RGuMEI6Py,これ、たまきの衣装なの！？ なんか、おじょうさまみたいだぞ……くふふ♪ ありがとう、おやぶん！
68,1,2,豊川風花,超ビーチバレー[キング],https://drive.google.com/uc?export=view&id=1RsTYgE0L4OitEnrcdnNGShxPKz1Vdbau,https://drive.google.com/uc?export=view&id=1Tkp4-9GXetsDvX_l3GPG8IGfBv6tgVqe,私は、帝女のキング……超ビーチバレー界の覇者。王者を演じる私の覚悟……どうか、見ていてください！
69,1,2,宮尾美也,きらめきに身を委ねて,https://drive.google.com/uc?export=view&id=1L-ldqk-q8vzifVlfM9192V7o2tT_Iqxp,https://drive.google.com/uc?export=view&id=1scINx-RS3jMKlX3Vr6DC6evk1SxRrcCc,この衣装は、ProPさんが選んでくれたんですよね～。どうですか～？ ふふふ♪
70,1,2,宮尾美也,三姉妹カフェ[ネコ],https://drive.google.com/uc?export=view&id=1NNVBrjOp9OA9hssutVShk68YqKlx1glD,https://drive.google.com/uc?export=view&id=1GC4sAdsAKzTh8rU-6OeS8n2nz9oB-gOu,ProP、猫の宮尾美也ですよ～。どうですか～？ ちゃんと、猫に見えていますか～？
71,1,2,篠宮可憐,魅惑のエレガントタイム,https://drive.google.com/uc?export=view&id=1PxaEFafINEDE351oy62IFFB5xOayu9y4,https://drive.google.com/uc?export=view&id=1kE1hfkbJ6xGJeL0Jd5eqPsl9gFdMxYvK,こ、こんな素敵な衣装を、私に……？ ありがとうございます……き、着こなせるよう頑張ります……！
72,1,2,篠宮可憐,ドキドキの瞬間,https://drive.google.com/uc?export=view&id=1DfMAJAqmsTkNcYNf3zIDDsfm_8vhuqa9,https://drive.google.com/uc?export=view&id=1qjfGYBHYbZAa2nlkY59S2dCnPLiSirAe,わぁ……♪　大人っぽくて、素敵な衣装ですね……。　でも、わ、私に着こなせるでしょうか……？
73,1,2,北上麗花,爽やかな風に誘われて,https://drive.google.com/uc?export=view&id=1c2JsAOrkRFTBEN4skOx0ocFOHycLBNZx,https://drive.google.com/uc?export=view&id=1HJxAqwwBOR5fFasWW_looicmwIze81J7,わ～い！ 素敵な衣装、ありがとうございます♪おばあちゃんになっても、ずっと着ていたいな～。
74,1,2,北上麗花,ハッピー・ホーリーナイト,https://drive.google.com/uc?export=view&id=17HRQRWBBwx9SmWBt6ycaX2K5Ee8nw6Hy,https://drive.google.com/uc?export=view&id=1cHRxkuYsrYxWtgM4HCLnFUfb0nXKuP6e,ふふっ、とってもカワイイ衣装！ 毎日着たいです♪そうしたら毎日クリスマスになるかも、なんてなんて♪
75,1,2,桜守歌織,音楽で紡ぎ出す世界,https://drive.google.com/uc?export=view&id=1Vs2vmEeSBQUxiiOoPOlR3aFgO386e1-R,https://drive.google.com/uc?export=view&id=1w2THk9G7JXifc8q-DrM0_Nl0zHbzs1ar,まぁ……！ こんな素敵な衣装を、私に……ですか？ありがとうございます、ProPさん！
76,0,2,七尾百合子,渚のサンシャインガール,https://drive.google.com/uc?export=view&id=159hN5SDGYTYpQITnFzYCy-lT0SWYDjWZ,https://drive.google.com/uc?export=view&id=1xDCOIQ-Ybb8K6DFhlNl7nVqA38k82qeU,ProPさんのおかげで、物語が、現実になりました。ありがとうございます！
